original_smiles,fragment_smiles,fragment
CCCc1cc(C(=O)c2ccc(-c3ccccc3)cc2)ccc1OCCCOc1ccc2c(ccn2CC(=O)O)c1,*n1ccc2cc(OCCCOc3ccc(C(=O)c4ccc(-c5ccccc5)cc4)cc3CCC)ccc21,*n1ccc2cc(OCCCOc3ccc(C(=O)c4ccc(-c5ccccc5)cc4)cc3CCC)ccc21
CCCc1cc(C(=O)c2ccc(-c3ccccc3)cc2)ccc1OCCCOc1ccc2c(ccn2CC(=O)O)c1,*CCCOc1ccc2c(ccn2CC(=O)O)c1,*CCCOc1ccc2c(ccn2CC(=O)O)c1
CCCc1cc(C(=O)c2ccc(-c3ccccc3)cc2)ccc1OCCCOc1ccc2c(ccn2CC(=O)O)c1,*c1ccc(C(=O)c2ccc(-c3ccccc3)cc2)cc1CCC,*c1ccc(C(=O)c2ccc(-c3ccccc3)cc2)cc1CCC
CCCc1cc(C(=O)c2ccc(-c3ccccc3)cc2)ccc1OCCCOc1ccc2c(ccn2CC(=O)O)c1,*c1ccc2c(ccn2CC(=O)O)c1,*c1ccc2c(ccn2CC(=O)O)c1
CCCc1cc(C(=O)c2ccc(-c3ccccc3)cc2)ccc1OCCCOc1ccc2c(ccn2CC(=O)O)c1,*CCCOc1ccc(C(=O)c2ccc(-c3ccccc3)cc2)cc1CCC,*CCCOc1ccc(C(=O)c2ccc(-c3ccccc3)cc2)cc1CCC
CCCc1cc(C(=O)c2ccc(-c3ccccc3)cc2)ccc1OCCCOc1ccc2c(ccn2CC(=O)O)c1,*c1ccccc1,*c1ccccc1
CCCc1cc(C(=O)c2ccc(-c3ccccc3)cc2)ccc1OCCCOc1ccc2c(ccn2CC(=O)O)c1,*c1ccc(C(=O)c2ccc(OCCCOc3ccc4c(ccn4CC(=O)O)c3)c(CCC)c2)cc1,*c1ccc(C(=O)c2ccc(OCCCOc3ccc4c(ccn4CC(=O)O)c3)c(CCC)c2)cc1
Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@@H](C(=O)O)n2nccn2)cc1,*O,*O
Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@@H](C(=O)O)n2nccn2)cc1,*C(=O)[C@H](Cc1ccc(CCCc2nc(-c3ccccc3)oc2C)cc1)n1nccn1,*C(=O)[C@H](Cc1ccc(CCCc2nc(-c3ccccc3)oc2C)cc1)n1nccn1
Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@@H](C(=O)O)n2nccn2)cc1,*n1nccn1,*n1nccn1
Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@@H](C(=O)O)n2nccn2)cc1,*[C@@H](Cc1ccc(CCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O,*[C@@H](Cc1ccc(CCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O
Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@@H](C(=O)O)n2nccn2)cc1,*c1ccccc1,*c1ccccc1
Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@@H](C(=O)O)n2nccn2)cc1,*c1nc(CCCc2ccc(C[C@@H](C(=O)O)n3nccn3)cc2)c(C)o1,*c1nc(CCCc2ccc(C[C@@H](C(=O)O)n3nccn3)cc2)c(C)o1
Cc1c2cc(F)cc1NS(=O)(=O)CCCCC[C@H]1CN(CCN1C(=O)CC1CC1)C2,*C(=O)CC1CC1,*C(=O)CC1CC1
Cc1c2cc(F)cc1NS(=O)(=O)CCCCC[C@H]1CN(CCN1C(=O)CC1CC1)C2,*N1CCN2Cc3cc(F)cc(c3C)NS(=O)(=O)CCCCC[C@H]1C2,*N1CCN2Cc3cc(F)cc(c3C)NS(=O)(=O)CCCCC[C@H]1C2
CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1,*C(=O)c1ccc([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1,*C(=O)c1ccc([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1
CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1,*NCc1cc(C[C@@H](Cc2ccccc2)C(=O)O)ccc1OCCC,*NCc1cc(C[C@@H](Cc2ccccc2)C(=O)O)ccc1OCCC
CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1,*O,*O
CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1,*C(=O)[C@H](Cc1ccccc1)Cc1ccc(OCCC)c(CNC(=O)c2ccc([C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)cc2)c1,*C(=O)[C@H](Cc1ccccc1)Cc1ccc(OCCC)c(CNC(=O)c2ccc([C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)cc2)c1
CCNC(=O)[C@@H](c1cccnc1)N(C(=O)CC)c1ccc(C(C)(C)C)cc1,*NCC,*NCC
CCNC(=O)[C@@H](c1cccnc1)N(C(=O)CC)c1ccc(C(C)(C)C)cc1,*C(=O)[C@@H](c1cccnc1)N(C(=O)CC)c1ccc(C(C)(C)C)cc1,*C(=O)[C@@H](c1cccnc1)N(C(=O)CC)c1ccc(C(C)(C)C)cc1
CCNC(=O)[C@@H](c1cccnc1)N(C(=O)CC)c1ccc(C(C)(C)C)cc1,*C(=O)CC,*C(=O)CC
CCNC(=O)[C@@H](c1cccnc1)N(C(=O)CC)c1ccc(C(C)(C)C)cc1,*N(c1ccc(C(C)(C)C)cc1)[C@@H](C(=O)NCC)c1cccnc1,*N(c1ccc(C(C)(C)C)cc1)[C@@H](C(=O)NCC)c1cccnc1
Cc1cncc2cccc(S(=O)(=O)N3CCCNC[C@@H]3C)c12,*N1CCCNC[C@@H]1C,*N1CCCNC[C@@H]1C
Cc1cncc2cccc(S(=O)(=O)N3CCCNC[C@@H]3C)c12,*S(=O)(=O)c1cccc2cncc(C)c12,*S(=O)(=O)c1cccc2cncc(C)c12
CCc1ccc(CCOc2ccc(C[C@H]3SC(=O)NC3=O)cc2)nc1,*CCc1ccc(CC)cn1,*CCc1ccc(CC)cn1
CCc1ccc(CCOc2ccc(C[C@H]3SC(=O)NC3=O)cc2)nc1,*c1ccc(C[C@H]2SC(=O)NC2=O)cc1,*c1ccc(C[C@H]2SC(=O)NC2=O)cc1
Nc1nc2cccc(-c3cccc(Cl)c3Cl)n2n1,*c1cccc(Cl)c1Cl,*c1cccc(Cl)c1Cl
Nc1nc2cccc(-c3cccc(Cl)c3Cl)n2n1,*c1cccc2nc(N)nn12,*c1cccc2nc(N)nn12
Nc1nc(NC2CC2)cc(N2CCCCC2)n1,*C1CC1,*C1CC1
Nc1nc(NC2CC2)cc(N2CCCCC2)n1,*c1cc(N2CCCCC2)nc(N)n1,*c1cc(N2CCCCC2)nc(N)n1
Nc1nc(NC2CC2)cc(N2CCCCC2)n1,*N1CCCCC1,*N1CCCCC1
Nc1nc(NC2CC2)cc(N2CCCCC2)n1,*c1cc(NC2CC2)nc(N)n1,*c1cc(NC2CC2)nc(N)n1
COC(=O)CC(=O)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*C(=O)CC(=O)OC,*C(=O)CC(=O)OC
COC(=O)CC(=O)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*NCCCNCc1ccc(-c2ccccc2)c(Cl)c1
COC(=O)CC(=O)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*OC,*OC
COC(=O)CC(=O)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*C(=O)CC(=O)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*C(=O)CC(=O)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1
COC(=O)CC(=O)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*CCCNC(=O)CC(=O)OC,*CCCNC(=O)CC(=O)OC
COC(=O)CC(=O)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*Cc1ccc(-c2ccccc2)c(Cl)c1,*Cc1ccc(-c2ccccc2)c(Cl)c1
COC(=O)CC(=O)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*c1ccccc1,*c1ccccc1
COC(=O)CC(=O)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*c1ccc(CNCCCNC(=O)CC(=O)OC)cc1Cl,*c1ccc(CNCCCNC(=O)CC(=O)OC)cc1Cl
CC(=O)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*C(C)=O,*C(C)=O
CC(=O)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*NCCCNCc1ccc(-c2ccccc2)c(Cl)c1
CC(=O)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*CCCNC(C)=O,*CCCNC(C)=O
CC(=O)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*Cc1ccc(-c2ccccc2)c(Cl)c1,*Cc1ccc(-c2ccccc2)c(Cl)c1
CC(=O)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*c1ccccc1,*c1ccccc1
CC(=O)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*c1ccc(CNCCCNC(C)=O)cc1Cl,*c1ccc(CNCCCNC(C)=O)cc1Cl
CC(=O)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*C(C)=O,*C(C)=O
CC(=O)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*NCCCNCc1ccc(-c2ccccc2)c(Cl)c1
CC(=O)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*CCCNC(C)=O,*CCCNC(C)=O
CC(=O)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*Cc1ccc(-c2ccccc2)c(Cl)c1,*Cc1ccc(-c2ccccc2)c(Cl)c1
CC(=O)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*c1ccccc1,*c1ccccc1
CC(=O)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*c1ccc(CNCCCNC(C)=O)cc1Cl,*c1ccc(CNCCCNC(C)=O)cc1Cl
OCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*CCCO,*CCCO
OCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*Cc1ccc(-c2ccccc2)c(Cl)c1,*Cc1ccc(-c2ccccc2)c(Cl)c1
OCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*c1ccccc1,*c1ccccc1
OCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*c1ccc(CNCCCO)cc1Cl,*c1ccc(CNCCCO)cc1Cl
Nc1nc(NC2CC2)cc(N2CCOCC2)n1,*C1CC1,*C1CC1
Nc1nc(NC2CC2)cc(N2CCOCC2)n1,*c1cc(N2CCOCC2)nc(N)n1,*c1cc(N2CCOCC2)nc(N)n1
Nc1nc(NC2CC2)cc(N2CCOCC2)n1,*N1CCOCC1,*N1CCOCC1
Nc1nc(NC2CC2)cc(N2CCOCC2)n1,*c1cc(NC2CC2)nc(N)n1,*c1cc(NC2CC2)nc(N)n1
CNc1cc(N2CCCCC2)nc(N)n1,*N1CCCCC1,*N1CCCCC1
CNc1cc(N2CCCCC2)nc(N)n1,*c1cc(NC)nc(N)n1,*c1cc(NC)nc(N)n1
Nc1nc(NC2CC2)cc(N2CCN(C3COC3)CC2)n1,*C1CC1,*C1CC1
Nc1nc(NC2CC2)cc(N2CCN(C3COC3)CC2)n1,*c1cc(N2CCN(C3COC3)CC2)nc(N)n1,*c1cc(N2CCN(C3COC3)CC2)nc(N)n1
Nc1nc(NC2CC2)cc(N2CCN(C3COC3)CC2)n1,*N1CCN(C2COC2)CC1,*N1CCN(C2COC2)CC1
Nc1nc(NC2CC2)cc(N2CCN(C3COC3)CC2)n1,*c1cc(NC2CC2)nc(N)n1,*c1cc(NC2CC2)nc(N)n1
Nc1nc(NC2CC2)cc(N2CCN(C3COC3)CC2)n1,*C1COC1,*C1COC1
Nc1nc(NC2CC2)cc(N2CCN(C3COC3)CC2)n1,*N1CCN(c2cc(NC3CC3)nc(N)n2)CC1,*N1CCN(c2cc(NC3CC3)nc(N)n2)CC1
CNc1cc(N2CCN(C3COC3)CC2)nc(N)n1,*c1cc(NC)nc(N)n1,*c1cc(NC)nc(N)n1
CNc1cc(N2CCN(C3COC3)CC2)nc(N)n1,*N1CCN(C2COC2)CC1,*N1CCN(C2COC2)CC1
CNc1cc(N2CCN(C3COC3)CC2)nc(N)n1,*C1COC1,*C1COC1
CNc1cc(N2CCN(C3COC3)CC2)nc(N)n1,*N1CCN(c2cc(NC)nc(N)n2)CC1,*N1CCN(c2cc(NC)nc(N)n2)CC1
CCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OC[C@@H](O)CO)OC(C)=O,*C(=O)CCCCCC,*C(=O)CCCCCC
CCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OC[C@@H](O)CO)OC(C)=O,*OC[C@H](CO[P@](=O)([O-])OC[C@@H](O)CO)OC(C)=O,*OC[C@H](CO[P@](=O)([O-])OC[C@@H](O)CO)OC(C)=O
CCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OC[C@@H](O)CO)OC(C)=O,*C(C)=O,*C(C)=O
CCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OC[C@@H](O)CO)OC(C)=O,*O[C@H](COC(=O)CCCCCC)CO[P@](=O)([O-])OC[C@@H](O)CO,*O[C@H](COC(=O)CCCCCC)CO[P@](=O)([O-])OC[C@@H](O)CO
CCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OC[C@@H](O)CO)OC(C)=O,*C[C@H](CO[P@](=O)([O-])OC[C@@H](O)CO)OC(C)=O,*C[C@H](CO[P@](=O)([O-])OC[C@@H](O)CO)OC(C)=O
CCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OC[C@@H](O)CO)OC(C)=O,*[C@H](COC(=O)CCCCCC)CO[P@](=O)([O-])OC[C@@H](O)CO,*[C@H](COC(=O)CCCCCC)CO[P@](=O)([O-])OC[C@@H](O)CO
Cc1ccc(-c2[nH]c(=O)nc3ccccc23)cc1,*c1ccc(C)cc1,*c1ccc(C)cc1
Cc1ccc(-c2[nH]c(=O)nc3ccccc23)cc1,*c1[nH]c(=O)nc2ccccc12,*c1[nH]c(=O)nc2ccccc12
CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccccn1,*c1ccccn1,*c1ccccn1
CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccccn1,*CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1,*CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1
CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccccn1,*CCN(C)c1ccccn1,*CCN(C)c1ccccn1
CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccccn1,*c1ccc(C[C@@H]2SC(=O)NC2=O)cc1,*c1ccc(C[C@@H]2SC(=O)NC2=O)cc1
CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,*O,*O
CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,*C(=O)[C@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)OCC,*C(=O)[C@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)OCC
CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,*CCc1ccc(OS(C)(=O)=O)cc1,*CCc1ccc(OS(C)(=O)=O)cc1
CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,*c1ccc(C[C@H](OCC)C(=O)O)cc1,*c1ccc(C[C@H](OCC)C(=O)O)cc1
CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(N2CCCCC2)cc1,*C(=O)c1ccc(N2CCCCC2)cc1,*C(=O)c1ccc(N2CCCCC2)cc1
CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(N2CCCCC2)cc1,*NCc1cc(C[C@@H](Cc2ccccc2)C(=O)O)ccc1OCCC,*NCc1cc(C[C@@H](Cc2ccccc2)C(=O)O)ccc1OCCC
CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(N2CCCCC2)cc1,*O,*O
CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(N2CCCCC2)cc1,*C(=O)[C@H](Cc1ccccc1)Cc1ccc(OCCC)c(CNC(=O)c2ccc(N3CCCCC3)cc2)c1,*C(=O)[C@H](Cc1ccccc1)Cc1ccc(OCCC)c(CNC(=O)c2ccc(N3CCCCC3)cc2)c1
CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(N2CCCCC2)cc1,*N1CCCCC1,*N1CCCCC1
CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(N2CCCCC2)cc1,*c1ccc(C(=O)NCc2cc(C[C@@H](Cc3ccccc3)C(=O)O)ccc2OCCC)cc1,*c1ccc(C(=O)NCc2cc(C[C@@H](Cc3ccccc3)C(=O)O)ccc2OCCC)cc1
Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,*O,*O
Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,*C(=O)[C@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)Nc1ccccc1C(=O)c1ccccc1,*C(=O)[C@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)Nc1ccccc1C(=O)c1ccccc1
Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,*c1ccccc1C(=O)c1ccccc1,*c1ccccc1C(=O)c1ccccc1
Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,*[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O,*[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O
Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,*CCc1nc(-c2ccccc2)oc1C,*CCc1nc(-c2ccccc2)oc1C
Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,*c1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,*c1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1
Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,*c1ccccc1,*c1ccccc1
Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,*c1nc(CCOc2ccc(C[C@H](Nc3ccccc3C(=O)c3ccccc3)C(=O)O)cc2)c(C)o1,*c1nc(CCOc2ccc(C[C@H](Nc3ccccc3C(=O)c3ccccc3)C(=O)O)cc2)c(C)o1
CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccccn1,*c1ccccn1,*c1ccccn1
CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccccn1,*CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1,*CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1
CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccccn1,*CCN(C)c1ccccn1,*CCN(C)c1ccccn1
CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccccn1,*c1ccc(C[C@@H]2SC(=O)NC2=O)cc1,*c1ccc(C[C@@H]2SC(=O)NC2=O)cc1
CCCc1c(OCCCn2ccc3c(OC(C)(C)C(=O)O)cccc32)ccc2cc(C(=O)c3ccccc3)ccc12,*O,*O
CCCc1c(OCCCn2ccc3c(OC(C)(C)C(=O)O)cccc32)ccc2cc(C(=O)c3ccccc3)ccc12,*C(=O)C(C)(C)Oc1cccc2c1ccn2CCCOc1ccc2cc(C(=O)c3ccccc3)ccc2c1CCC,*C(=O)C(C)(C)Oc1cccc2c1ccn2CCCOc1ccc2cc(C(=O)c3ccccc3)ccc2c1CCC
CCCc1c(OCCCn2ccc3c(OC(C)(C)C(=O)O)cccc32)ccc2cc(C(=O)c3ccccc3)ccc12,*n1ccc2c(OC(C)(C)C(=O)O)cccc21,*n1ccc2c(OC(C)(C)C(=O)O)cccc21
CCCc1c(OCCCn2ccc3c(OC(C)(C)C(=O)O)cccc32)ccc2cc(C(=O)c3ccccc3)ccc12,*CCCOc1ccc2cc(C(=O)c3ccccc3)ccc2c1CCC,*CCCOc1ccc2cc(C(=O)c3ccccc3)ccc2c1CCC
CCCc1c(OCCCn2ccc3c(OC(C)(C)C(=O)O)cccc32)ccc2cc(C(=O)c3ccccc3)ccc12,*CCCn1ccc2c(OC(C)(C)C(=O)O)cccc21,*CCCn1ccc2c(OC(C)(C)C(=O)O)cccc21
CCCc1c(OCCCn2ccc3c(OC(C)(C)C(=O)O)cccc32)ccc2cc(C(=O)c3ccccc3)ccc12,*c1ccc2cc(C(=O)c3ccccc3)ccc2c1CCC,*c1ccc2cc(C(=O)c3ccccc3)ccc2c1CCC
CCCc1c(OCCCn2ccc3c(OC(C)(C)C(=O)O)cccc32)ccc2cc(C(=O)c3ccccc3)ccc12,*C(C)(C)C(=O)O,*C(C)(C)C(=O)O
CCCc1c(OCCCn2ccc3c(OC(C)(C)C(=O)O)cccc32)ccc2cc(C(=O)c3ccccc3)ccc12,*c1cccc2c1ccn2CCCOc1ccc2cc(C(=O)c3ccccc3)ccc2c1CCC,*c1cccc2c1ccn2CCCOc1ccc2cc(C(=O)c3ccccc3)ccc2c1CCC
CCCCCCCN(CCc1ccc(O[C@](C)(CC)C(=O)O)cc1)c1nc2ccccc2o1,*O,*O
CCCCCCCN(CCc1ccc(O[C@](C)(CC)C(=O)O)cc1)c1nc2ccccc2o1,*C(=O)[C@@](C)(CC)Oc1ccc(CCN(CCCCCCC)c2nc3ccccc3o2)cc1,*C(=O)[C@@](C)(CC)Oc1ccc(CCN(CCCCCCC)c2nc3ccccc3o2)cc1
CCCCCCCN(CCc1ccc(O[C@](C)(CC)C(=O)O)cc1)c1nc2ccccc2o1,*CCCCCCC,*CCCCCCC
CCCCCCCN(CCc1ccc(O[C@](C)(CC)C(=O)O)cc1)c1nc2ccccc2o1,*CCc1ccc(O[C@](C)(CC)C(=O)O)cc1,*CCc1ccc(O[C@](C)(CC)C(=O)O)cc1
CCCCCCCN(CCc1ccc(O[C@](C)(CC)C(=O)O)cc1)c1nc2ccccc2o1,*c1nc2ccccc2o1,*c1nc2ccccc2o1
CCCCCCCN(CCc1ccc(O[C@](C)(CC)C(=O)O)cc1)c1nc2ccccc2o1,*[C@](C)(CC)C(=O)O,*[C@](C)(CC)C(=O)O
CCCCCCCN(CCc1ccc(O[C@](C)(CC)C(=O)O)cc1)c1nc2ccccc2o1,*c1ccc(CCN(CCCCCCC)c2nc3ccccc3o2)cc1,*c1ccc(CCN(CCCCCCC)c2nc3ccccc3o2)cc1
CCCCCC=CC=C[C@@H](O)CCCCCCCC(=O)O,*O,*O
CCCCCC=CC=C[C@@H](O)CCCCCCCC(=O)O,*C(=O)CCCCCCC[C@H](O)C=CC=CCCCCC,*C(=O)CCCCCCC[C@H](O)C=CC=CCCCCC
CCCCCC=CC=C[C@@H](O)CCCCCCCC(=O)O,*CCCCCC,*CCCCCC
CCCCCC=CC=C[C@@H](O)CCCCCCCC(=O)O,*CC=C[C@@H](O)CCCCCCCC(=O)O,*CC=C[C@@H](O)CCCCCCCC(=O)O
CCCCCC=CC=C[C@@H](O)CCCCCCCC(=O)O,*CC=CCCCCC,*CC=CCCCCC
CCCCCC=CC=C[C@@H](O)CCCCCCCC(=O)O,*C[C@@H](O)CCCCCCCC(=O)O,*C[C@@H](O)CCCCCCCC(=O)O
CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(-c2ncccn2)cc1,*C(=O)c1ccc(-c2ncccn2)cc1,*C(=O)c1ccc(-c2ncccn2)cc1
CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(-c2ncccn2)cc1,*NCc1cc(C[C@@H](Cc2ccccc2)C(=O)O)ccc1OCCC,*NCc1cc(C[C@@H](Cc2ccccc2)C(=O)O)ccc1OCCC
CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(-c2ncccn2)cc1,*O,*O
CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(-c2ncccn2)cc1,*C(=O)[C@H](Cc1ccccc1)Cc1ccc(OCCC)c(CNC(=O)c2ccc(-c3ncccn3)cc2)c1,*C(=O)[C@H](Cc1ccccc1)Cc1ccc(OCCC)c(CNC(=O)c2ccc(-c3ncccn3)cc2)c1
CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(-c2ncccn2)cc1,*c1ncccn1,*c1ncccn1
CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(-c2ncccn2)cc1,*c1ccc(C(=O)NCc2cc(C[C@@H](Cc3ccccc3)C(=O)O)ccc2OCCC)cc1,*c1ccc(C(=O)NCc2cc(C[C@@H](Cc3ccccc3)C(=O)O)ccc2OCCC)cc1
COc1ccc2[nH]c(-c3ccccc3)c(CCNC(C)=O)c2c1,*C(C)=O,*C(C)=O
COc1ccc2[nH]c(-c3ccccc3)c(CCNC(C)=O)c2c1,*NCCc1c(-c2ccccc2)[nH]c2ccc(OC)cc12,*NCCc1c(-c2ccccc2)[nH]c2ccc(OC)cc12
COc1ccc2[nH]c(-c3ccccc3)c(CCNC(C)=O)c2c1,*c1ccccc1,*c1ccccc1
COc1ccc2[nH]c(-c3ccccc3)c(CCNC(C)=O)c2c1,*c1[nH]c2ccc(OC)cc2c1CCNC(C)=O,*c1[nH]c2ccc(OC)cc2c1CCNC(C)=O
CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccccn1,*c1ccccn1,*c1ccccn1
CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccccn1,*CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1,*CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1
CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccccn1,*CCN(C)c1ccccn1,*CCN(C)c1ccccn1
