original_smiles,fragment_smiles,fragment
CCCCCCCCCCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@H](=O)[O-],*NCCC(=O)NCCSC(=O)C[C@@H](O)CCCCCCCCCCC,*NCCC(=O)NCCSC(=O)C[C@@H](O)CCCCCCCCCCC
CCCCCCCCCCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@H](=O)[O-],*C(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@H](=O)[O-],*C(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@H](=O)[O-]
CCCCCCCCCCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@H](=O)[O-],*NCCSC(=O)C[C@@H](O)CCCCCCCCCCC,*NCCSC(=O)C[C@@H](O)CCCCCCCCCCC
CCCCCCCCCCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@H](=O)[O-],*C(=O)[C@H](O)C(C)(C)CO[P@@H](=O)[O-],*C(=O)[C@H](O)C(C)(C)CO[P@@H](=O)[O-]
CCCCCCCCCCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@H](=O)[O-],*NCCC(=O)NCCSC(=O)C[C@@H](O)CCCCCCCCCCC,*NCCC(=O)NCCSC(=O)C[C@@H](O)CCCCCCCCCCC
C[C@H](NC(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C5CC5)nc4c3)cc12)c1cccc(F)c1,*N[C@@H](C)c1cccc(F)c1,*N[C@@H](C)c1cccc(F)c1
C[C@H](NC(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C5CC5)nc4c3)cc12)c1cccc(F)c1,*C(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C5CC5)nc4c3)cc12,*C(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C5CC5)nc4c3)cc12
C[C@H](NC(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C5CC5)nc4c3)cc12)c1cccc(F)c1,*C(=O)C1CC1,*C(=O)C1CC1
C[C@H](NC(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C5CC5)nc4c3)cc12)c1cccc(F)c1,*Nc1nc2cc(-c3ccc4c(c3)c(C(=O)N[C@@H](C)c3cccc(F)c3)cn4C)ccn2n1,*Nc1nc2cc(-c3ccc4c(c3)c(C(=O)N[C@@H](C)c3cccc(F)c3)cn4C)ccn2n1
C[C@H](NC(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C5CC5)nc4c3)cc12)c1cccc(F)c1,*c1ccn2nc(NC(=O)C3CC3)nc2c1,*c1ccn2nc(NC(=O)C3CC3)nc2c1
C[C@H](NC(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C5CC5)nc4c3)cc12)c1cccc(F)c1,*c1ccc2c(c1)c(C(=O)N[C@@H](C)c1cccc(F)c1)cn2C,*c1ccc2c(c1)c(C(=O)N[C@@H](C)c1cccc(F)c1)cn2C
CC(C)(CO[P@](=O)(O)O[P@](=O)(O)OC[C@H]1OC[C@H](O)[C@@H]1OP(=O)(O)O)[C@H](O)C(=O)NCCC(=O)NCCS,*NCCC(=O)NCCS,*NCCC(=O)NCCS
CC(C)(CO[P@](=O)(O)O[P@](=O)(O)OC[C@H]1OC[C@H](O)[C@@H]1OP(=O)(O)O)[C@H](O)C(=O)NCCC(=O)NCCS,*C(=O)[C@@H](O)C(C)(C)CO[P@](=O)(O)O[P@](=O)(O)OC[C@H]1OC[C@H](O)[C@@H]1OP(=O)(O)O,*C(=O)[C@@H](O)C(C)(C)CO[P@](=O)(O)O[P@](=O)(O)OC[C@H]1OC[C@H](O)[C@@H]1OP(=O)(O)O
CC(C)(CO[P@](=O)(O)O[P@](=O)(O)OC[C@H]1OC[C@H](O)[C@@H]1OP(=O)(O)O)[C@H](O)C(=O)NCCC(=O)NCCS,*NCCS,*NCCS
CC(C)(CO[P@](=O)(O)O[P@](=O)(O)OC[C@H]1OC[C@H](O)[C@@H]1OP(=O)(O)O)[C@H](O)C(=O)NCCC(=O)NCCS,*C(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@](=O)(O)O[P@](=O)(O)OC[C@H]1OC[C@H](O)[C@@H]1OP(=O)(O)O,*C(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@](=O)(O)O[P@](=O)(O)OC[C@H]1OC[C@H](O)[C@@H]1OP(=O)(O)O
Cc1cccc(OC[C@@H]2CCCC[C@@H]2C(=O)[O-])c1,*c1cccc(C)c1,*c1cccc(C)c1
Cc1cccc(OC[C@@H]2CCCC[C@@H]2C(=O)[O-])c1,*C[C@@H]1CCCC[C@@H]1C(=O)[O-],*C[C@@H]1CCCC[C@@H]1C(=O)[O-]
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O)C(=O)O,*C(=O)CC[C@H](N)C(=O)O,*C(=O)CC[C@H](N)C(=O)O
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O)C(=O)O,*N[C@@H](CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O,*N[C@@H](CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O)C(=O)O,*C(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O,*C(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O)C(=O)O,*NCC(=O)NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O,*NCC(=O)NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O)C(=O)O,*C(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O,*C(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O)C(=O)O,*NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O,*NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O)C(=O)O,*NCCCNCCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O,*NCCCNCCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O)C(=O)O,*NCC(=O)NCCCNCCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O,*NCC(=O)NCCCNCCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O)C(=O)O,*N[C@@H](CS)C(=O)NCC(=O)NCCCNCCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O,*N[C@@H](CS)C(=O)NCC(=O)NCCCNCCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O)C(=O)O,*O,*O
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O)C(=O)O,*C(=O)[C@@H](N)CCC(=O)N[C@@H](CS)C(=O)NCC(=O)NCCCNCCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O,*C(=O)[C@@H](N)CCC(=O)N[C@@H](CS)C(=O)NCC(=O)NCCCNCCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O)C(=O)O,*C(=O)[C@@H](N)CCC(=O)N[C@@H](CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O,*C(=O)[C@@H](N)CCC(=O)N[C@@H](CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O)C(=O)O,*CCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O,*CCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O)C(=O)O,*CCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O,*CCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O
COc1ccc(NC(=O)CN(C)S(=O)(=O)c2cc(Br)cnc2N)cc1,*Nc1ccc(OC)cc1,*Nc1ccc(OC)cc1
COc1ccc(NC(=O)CN(C)S(=O)(=O)c2cc(Br)cnc2N)cc1,*C(=O)CN(C)S(=O)(=O)c1cc(Br)cnc1N,*C(=O)CN(C)S(=O)(=O)c1cc(Br)cnc1N
COc1ccc(NC(=O)CN(C)S(=O)(=O)c2cc(Br)cnc2N)cc1,*S(=O)(=O)c1cc(Br)cnc1N,*S(=O)(=O)c1cc(Br)cnc1N
COc1ccc(NC(=O)CN(C)S(=O)(=O)c2cc(Br)cnc2N)cc1,*CC(=O)Nc1ccc(OC)cc1,*CC(=O)Nc1ccc(OC)cc1
COc1ccc(NC(=O)CN(C)S(=O)(=O)c2cc(Br)cnc2N)cc1,*N(C)CC(=O)Nc1ccc(OC)cc1,*N(C)CC(=O)Nc1ccc(OC)cc1
Cc1ccc([C@H]2CC[C@@H](C(=O)[O-])N2C(=O)CN[C@@H](CCc2ccccc2)C(=O)[O-])cc1,*N1[C@H](C(=O)[O-])CC[C@@H]1c1ccc(C)cc1,*N1[C@H](C(=O)[O-])CC[C@@H]1c1ccc(C)cc1
Cc1ccc([C@H]2CC[C@@H](C(=O)[O-])N2C(=O)CN[C@@H](CCc2ccccc2)C(=O)[O-])cc1,*C(=O)CN[C@@H](CCc1ccccc1)C(=O)[O-],*C(=O)CN[C@@H](CCc1ccccc1)C(=O)[O-]
Cc1ccc([C@H]2CC[C@@H](C(=O)[O-])N2C(=O)CN[C@@H](CCc2ccccc2)C(=O)[O-])cc1,*[C@@H](CCc1ccccc1)C(=O)[O-],*[C@@H](CCc1ccccc1)C(=O)[O-]
Cc1ccc([C@H]2CC[C@@H](C(=O)[O-])N2C(=O)CN[C@@H](CCc2ccccc2)C(=O)[O-])cc1,*CC(=O)N1[C@H](C(=O)[O-])CC[C@@H]1c1ccc(C)cc1,*CC(=O)N1[C@H](C(=O)[O-])CC[C@@H]1c1ccc(C)cc1
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@H](N)Cc3ccccc3)cc21,*C[C@H](N)Cc1ccccc1,*C[C@H](N)Cc1ccccc1
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@H](N)Cc3ccccc3)cc21,*c1cc2c(nc(-c3nonc3N)n2CC)c(C#CC(C)(C)O)n1,*c1cc2c(nc(-c3nonc3N)n2CC)c(C#CC(C)(C)O)n1
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@H](N)Cc3ccccc3)cc21,*c1nonc1N,*c1nonc1N
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@H](N)Cc3ccccc3)cc21,*c1nc2c(C#CC(C)(C)O)nc(OC[C@H](N)Cc3ccccc3)cc2n1CC,*c1nc2c(C#CC(C)(C)O)nc(OC[C@H](N)Cc3ccccc3)cc2n1CC
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@H](N)Cc3ccccc3)cc21,*C[C@H](N)Cc1ccccc1,*C[C@H](N)Cc1ccccc1
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@H](N)Cc3ccccc3)cc21,*c1cc2c(nc(-c3nonc3N)n2CC)c(C#CC(C)(C)O)n1,*c1cc2c(nc(-c3nonc3N)n2CC)c(C#CC(C)(C)O)n1
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@H](N)Cc3ccccc3)cc21,*c1nonc1N,*c1nonc1N
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@H](N)Cc3ccccc3)cc21,*c1nc2c(C#CC(C)(C)O)nc(OC[C@H](N)Cc3ccccc3)cc2n1CC,*c1nc2c(C#CC(C)(C)O)nc(OC[C@H](N)Cc3ccccc3)cc2n1CC
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12,*C[C@@H](N)Cc1c[nH]c2ccccc12,*C[C@@H](N)Cc1c[nH]c2ccccc12
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12,*c1cncc(-c2ccc3[nH]nc(C)c3c2)c1,*c1cncc(-c2ccc3[nH]nc(C)c3c2)c1
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12,*c1ccc2[nH]nc(C)c2c1,*c1ccc2[nH]nc(C)c2c1
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12,*c1cncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)c1,*c1cncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)c1
NC[C@@H](C(=O)NN=Cc1ccc(O)c(Br)c1)c1cccc(Cl)c1,*NN=Cc1ccc(O)c(Br)c1,*NN=Cc1ccc(O)c(Br)c1
NC[C@@H](C(=O)NN=Cc1ccc(O)c(Br)c1)c1cccc(Cl)c1,*C(=O)[C@H](CN)c1cccc(Cl)c1,*C(=O)[C@H](CN)c1cccc(Cl)c1
COCc1cccc(S(=O)(=O)N(CC(C)C)[C@@H](C(=O)NO)C(C)C)c1,*NO,*NO
COCc1cccc(S(=O)(=O)N(CC(C)C)[C@@H](C(=O)NO)C(C)C)c1,*C(=O)[C@@H](C(C)C)N(CC(C)C)S(=O)(=O)c1cccc(COC)c1,*C(=O)[C@@H](C(C)C)N(CC(C)C)S(=O)(=O)c1cccc(COC)c1
COCc1cccc(S(=O)(=O)N(CC(C)C)[C@@H](C(=O)NO)C(C)C)c1,*CC(C)C,*CC(C)C
COCc1cccc(S(=O)(=O)N(CC(C)C)[C@@H](C(=O)NO)C(C)C)c1,*S(=O)(=O)c1cccc(COC)c1,*S(=O)(=O)c1cccc(COC)c1
COCc1cccc(S(=O)(=O)N(CC(C)C)[C@@H](C(=O)NO)C(C)C)c1,*[C@@H](C(=O)NO)C(C)C,*[C@@H](C(=O)NO)C(C)C
COCc1cccc(S(=O)(=O)N(CC(C)C)[C@@H](C(=O)NO)C(C)C)c1,*N(CC(C)C)[C@@H](C(=O)NO)C(C)C,*N(CC(C)C)[C@@H](C(=O)NO)C(C)C
CC(C)c1c(S(=O)(=O)N2CCOCC2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,*O,*O
CC(C)c1c(S(=O)(=O)N2CCOCC2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,*C(=O)C[C@H](O)C[C@H](O)CCn1c(-c2ccc(F)cc2)c(-c2ccccc2)c(S(=O)(=O)N2CCOCC2)c1C(C)C,*C(=O)C[C@H](O)C[C@H](O)CCn1c(-c2ccc(F)cc2)c(-c2ccccc2)c(S(=O)(=O)N2CCOCC2)c1C(C)C
CC(C)c1c(S(=O)(=O)N2CCOCC2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,*N1CCOCC1,*N1CCOCC1
CC(C)c1c(S(=O)(=O)N2CCOCC2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,*S(=O)(=O)c1c(-c2ccccc2)c(-c2ccc(F)cc2)n(CC[C@@H](O)C[C@@H](O)CC(=O)O)c1C(C)C,*S(=O)(=O)c1c(-c2ccccc2)c(-c2ccc(F)cc2)n(CC[C@@H](O)C[C@@H](O)CC(=O)O)c1C(C)C
CC(C)c1c(S(=O)(=O)N2CCOCC2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,*CC[C@@H](O)C[C@@H](O)CC(=O)O,*CC[C@@H](O)C[C@@H](O)CC(=O)O
CC(C)c1c(S(=O)(=O)N2CCOCC2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,*n1c(-c2ccc(F)cc2)c(-c2ccccc2)c(S(=O)(=O)N2CCOCC2)c1C(C)C,*n1c(-c2ccc(F)cc2)c(-c2ccccc2)c(S(=O)(=O)N2CCOCC2)c1C(C)C
CC(C)c1c(S(=O)(=O)N2CCOCC2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,*c1ccccc1,*c1ccccc1
CC(C)c1c(S(=O)(=O)N2CCOCC2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,*c1c(S(=O)(=O)N2CCOCC2)c(C(C)C)n(CC[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,*c1c(S(=O)(=O)N2CCOCC2)c(C(C)C)n(CC[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1
CC(C)c1c(S(=O)(=O)N2CCOCC2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,*c1ccc(F)cc1,*c1ccc(F)cc1
CC(C)c1c(S(=O)(=O)N2CCOCC2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,*c1c(-c2ccccc2)c(S(=O)(=O)N2CCOCC2)c(C(C)C)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,*c1c(-c2ccccc2)c(S(=O)(=O)N2CCOCC2)c(C(C)C)n1CC[C@@H](O)C[C@@H](O)CC(=O)O
COc1cc(S(=O)(=O)N(CC(C)C)[C@@H](C(=O)NO)C(C)C)ccc1F,*NO,*NO
COc1cc(S(=O)(=O)N(CC(C)C)[C@@H](C(=O)NO)C(C)C)ccc1F,*C(=O)[C@@H](C(C)C)N(CC(C)C)S(=O)(=O)c1ccc(F)c(OC)c1,*C(=O)[C@@H](C(C)C)N(CC(C)C)S(=O)(=O)c1ccc(F)c(OC)c1
COc1cc(S(=O)(=O)N(CC(C)C)[C@@H](C(=O)NO)C(C)C)ccc1F,*CC(C)C,*CC(C)C
COc1cc(S(=O)(=O)N(CC(C)C)[C@@H](C(=O)NO)C(C)C)ccc1F,*S(=O)(=O)c1ccc(F)c(OC)c1,*S(=O)(=O)c1ccc(F)c(OC)c1
COc1cc(S(=O)(=O)N(CC(C)C)[C@@H](C(=O)NO)C(C)C)ccc1F,*[C@@H](C(=O)NO)C(C)C,*[C@@H](C(=O)NO)C(C)C
COc1cc(S(=O)(=O)N(CC(C)C)[C@@H](C(=O)NO)C(C)C)ccc1F,*N(CC(C)C)[C@@H](C(=O)NO)C(C)C,*N(CC(C)C)[C@@H](C(=O)NO)C(C)C
COc1cc(C=Cc2ccc(O)cc2)cc(OC)c1,*Cc1ccc(O)cc1,*Cc1ccc(O)cc1
COc1cc(C=Cc2ccc(O)cc2)cc(OC)c1,*Cc1cc(OC)cc(OC)c1,*Cc1cc(OC)cc(OC)c1
Cc1ncsc1-c1ccc2c(c1)OCCOCCOC[C@@H](NC(=O)C[C@@H]1N[C@@H](c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc31)COCCOCCOCC(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC2,*C(=O)C[C@@H]1N[C@@H](c2ccc(Cl)cc2)c2c(sc(C)c2C)-n2c(C)nnc21,*C(=O)C[C@@H]1N[C@@H](c2ccc(Cl)cc2)c2c(sc(C)c2C)-n2c(C)nnc21
Cc1ncsc1-c1ccc2c(c1)OCCOCCOC[C@@H](NC(=O)C[C@@H]1N[C@@H](c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc31)COCCOCCOCC(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC2,*N[C@H]1COCCOCCOCC(=O)N[C@@H](C(C)(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)NCc2ccc(-c3scnc3C)cc2OCCOCCOC1,*N[C@H]1COCCOCCOCC(=O)N[C@@H](C(C)(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)NCc2ccc(-c3scnc3C)cc2OCCOCCOC1
Cc1ncsc1-c1ccc2c(c1)OCCOCCOC[C@@H](NC(=O)C[C@@H]1N[C@@H](c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc31)COCCOCCOCC(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC2,*c1scnc1C,*c1scnc1C
Cc1ncsc1-c1ccc2c(c1)OCCOCCOC[C@@H](NC(=O)C[C@@H]1N[C@@H](c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc31)COCCOCCOCC(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC2,*c1ccc2c(c1)OCCOCCOC[C@@H](NC(=O)C[C@@H]1N[C@@H](c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc31)COCCOCCOCC(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC2,*c1ccc2c(c1)OCCOCCOC[C@@H](NC(=O)C[C@@H]1N[C@@H](c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc31)COCCOCCOCC(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC2
Cc1ncsc1-c1ccc2c(c1)OCCOCCOC[C@@H](NC(=O)C[C@@H]1N[C@@H](c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc31)COCCOCCOCC(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC2,*C(=O)C[C@@H]1N[C@@H](c2ccc(Cl)cc2)c2c(sc(C)c2C)-n2c(C)nnc21,*C(=O)C[C@@H]1N[C@@H](c2ccc(Cl)cc2)c2c(sc(C)c2C)-n2c(C)nnc21
Cc1ncsc1-c1ccc2c(c1)OCCOCCOC[C@@H](NC(=O)C[C@@H]1N[C@@H](c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc31)COCCOCCOCC(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC2,*N[C@H]1COCCOCCOCC(=O)N[C@@H](C(C)(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)NCc2ccc(-c3scnc3C)cc2OCCOCCOC1,*N[C@H]1COCCOCCOCC(=O)N[C@@H](C(C)(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)NCc2ccc(-c3scnc3C)cc2OCCOCCOC1
Cc1ncsc1-c1ccc2c(c1)OCCOCCOC[C@@H](NC(=O)C[C@@H]1N[C@@H](c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc31)COCCOCCOCC(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC2,*c1scnc1C,*c1scnc1C
Cc1ncsc1-c1ccc2c(c1)OCCOCCOC[C@@H](NC(=O)C[C@@H]1N[C@@H](c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc31)COCCOCCOCC(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC2,*c1ccc2c(c1)OCCOCCOC[C@@H](NC(=O)C[C@@H]1N[C@@H](c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc31)COCCOCCOCC(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC2,*c1ccc2c(c1)OCCOCCOC[C@@H](NC(=O)C[C@@H]1N[C@@H](c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc31)COCCOCCOCC(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC2
CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)Nc1ccc(S(N)(=O)=O)cc1,*Nc1ccc(S(N)(=O)=O)cc1,*Nc1ccc(S(N)(=O)=O)cc1
CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)Nc1ccc(S(N)(=O)=O)cc1,*C(=O)c1c(-c2ccccc2)c(-c2ccc(F)cc2)c(CC[C@@H](O)C[C@@H](O)CC(=O)O)n1C(C)C,*C(=O)c1c(-c2ccccc2)c(-c2ccc(F)cc2)c(CC[C@@H](O)C[C@@H](O)CC(=O)O)n1C(C)C
CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)Nc1ccc(S(N)(=O)=O)cc1,*O,*O
